Country People Capital Maintain PCR Tourism_type Optional1 Optional2 Optional3 Optional4
Australia 1808631 Belgorod SouthAmerica 0 Sport Skiing 441816 - - 
Russia 2433786 Sochi Europe 1 Excursion 9 Nature - - 
Bulgary 5319984 Honkong Europe 1 Excursion 14 Nature - - 
USA 2188138 Sochi Europe 1 Sport Surfing 34066 - - 
Japan 7782823 Moscow Europe 0 Excursion 21 Nature - - 
Germany 3643811 Moscow Europe 1 Excursion 90 Nature - - 
Australia 9658986 London Europe 1 Excursion 77 Nature - - 
USA 1556413 Colorado Oceania 0 Beach Summer -26 21 547 
Japan 7860208 Sochi NorthAmerica 0 Excursion 91 History - - 
Australia 5679054 Belgorod Oceania 1 Excursion 0 Nature - - 
Russia 5138140 Colorado NorthAmerica 0 Sport Climb 449041 - - 
Ukraine 3257167 Minsk Oceania 1 Excursion 27 History - - 
Australia 773491 Odessa NorthAmerica 1 Sport Climb 858035 - - 
Australia 6600589 Honkong NorthAmerica 0 Sport Climb 339802 - - 
Russia 8993388 Colorado Antarctica 0 Excursion 62 Art - - 
Russia 5386866 Seul Europe 1 Excursion 21 History - - 
Australia 2008602 Colorado NorthAmerica 0 Beach Summer 18 12 105 
Bulgary 3372195 Sochi Oceania 0 Excursion 74 Art - - 
Belarus 2281373 Honkong SouthAmerica 0 Sport Surfing 328506 - - 
Britain 3894204 Humburg Oceania 1 Beach Summer -6 3 441 
Bulgary 3522152 Zavolzhye Antarctica 1 Excursion 55 Nature - - 
Belarus 1122823 Zavolzhye Oceania 1 Excursion 97 History - - 
Belarus 8449660 Moscow SouthAmerica 0 Beach Autumn 18 22 447 
USA 1656988 London Asia 1 Sport Surfing 526406 - - 
Russia 2333392 Moscow Africa 1 Excursion 23 Art - - 
Ukraine 9898768 Zavolzhye Asia 0 Beach Spring 0 5 11 
Australia 1979437 Minsk Oceania 0 Sport Skiing 751482 - - 
Bulgary 283818 Humburg SouthAmerica 0 Excursion 98 History - - 
Ukraine 5798062 Chelyabinsk Europe 0 Excursion 67 History - - 
Australia 7506162 Humburg Antarctica 0 Sport Skiing 102451 - - 
Ukraine 3210779 Humburg SouthAmerica 1 Beach Summer 36 17 66 
Germany 6875103 Seul Europe 0 Sport Surfing 923229 - - 
Germany 8153580 Humburg SouthAmerica 0 Excursion 82 Art - - 
Ukraine 5842645 Moscow Europe 0 Excursion 50 History - - 
Ukraine 4365480 Sochi Africa 0 Beach Spring 6 3 579 
Britain 4385605 London SouthAmerica 0 Beach Winter -11 1 433 
Australia 5412880 Belgorod SouthAmerica 0 Beach Autumn -3 8 149 
Georgia 1769578 Odessa Europe 1 Excursion 20 Art - - 
Japan 1231121 Seul Africa 1 Excursion 20 Art - - 
Russia 4323120 Zavolzhye Europe 0 Excursion 54 History - - 
Germany 4446707 Humburg Asia 1 Sport Surfing 519462 - - 
Belarus 5970465 Chelyabinsk Oceania 0 Excursion 56 History - - 
USA 7194926 Zavolzhye Antarctica 1 Beach Spring -8 3 23 
Ukraine 1500374 Belgorod Antarctica 1 Beach Winter 3 27 307 
China 3686494 Chelyabinsk Antarctica 1 Excursion 3 History - - 
Ukraine 951886 Minsk NorthAmerica 0 Sport Surfing 212748 - - 
Japan 1106005 Honkong NorthAmerica 0 Beach Spring -29 29 325 
Russia 5722064 Sochi Europe 1 Sport Climb 166803 - - 
Germany 5638527 Minsk Oceania 0 Sport Climb 114656 - - 
Ukraine 5804482 Belgorod Asia 1 Beach Autumn -20 29 453 
Japan 7191608 Seul Europe 0 Sport Skiing 804976 - - 
Australia 2743989 Chelyabinsk Africa 1 Beach Spring 34 23 454 
Australia 1268020 Chelyabinsk SouthAmerica 0 Beach Summer 30 24 595 
Georgia 8036067 Odessa Asia 0 Beach Autumn -19 11 435 
China 7965419 Chelyabinsk Europe 1 Sport Surfing 775385 - - 
Ukraine 7491559 Colorado Asia 1 Beach Autumn -28 12 710 
Georgia 5382090 London SouthAmerica 0 Beach Summer 36 10 347 
China 249043 Sochi SouthAmerica 0 Excursion 81 Art - - 
Bulgary 5737946 Sochi Africa 0 Sport Climb 779521 - - 
Bulgary 2052288 Colorado SouthAmerica 0 Beach Spring -30 2 652 
USA 8628357 Minsk Asia 1 Excursion 25 Nature - - 
Belarus 6800680 Zavolzhye Antarctica 0 Sport Surfing 554859 - - 
China 2552175 Odessa NorthAmerica 1 Sport Climb 32590 - - 
Ukraine 1287774 Colorado NorthAmerica 1 Excursion 59 Art - - 
USA 4972383 Minsk Europe 1 Excursion 80 Art - - 
Australia 8167119 Moscow Antarctica 1 Excursion 38 Art - - 
Australia 1729428 Odessa Europe 0 Excursion 20 History - - 
USA 3491460 Chelyabinsk Asia 0 Sport Climb 236769 - - 
Belarus 2838031 Humburg Oceania 0 Excursion 87 History - - 
USA 4416047 Humburg NorthAmerica 1 Beach Winter 3 26 684 
Bulgary 7109562 Odessa SouthAmerica 0 Sport Climb 597329 - - 
Australia 7588806 London Antarctica 0 Beach Summer -9 18 104 
China 764316 Honkong Oceania 0 Beach Autumn -23 8 675 
China 3801040 Moscow Antarctica 0 Beach Autumn 6 1 419 
Bulgary 2996741 London Africa 0 Excursion 2 Nature - - 
Belarus 470835 Seul NorthAmerica 1 Excursion 98 Nature - - 
Australia 3971068 Chelyabinsk Africa 1 Sport Surfing 612265 - - 
Russia 9378481 Sochi Oceania 1 Sport Skiing 664349 - - 
Japan 9210822 Chelyabinsk Asia 1 Sport Climb 250733 - - 
Bulgary 5570745 Chelyabinsk Oceania 0 Sport Surfing 454782 - - 
Australia 9275364 Chelyabinsk Europe 0 Beach Spring 16 14 312 
Bulgary 6195076 Humburg Oceania 1 Sport Surfing 768511 - - 
USA 9198296 Odessa Oceania 1 Excursion 53 Nature - - 
Britain 6205733 Humburg Africa 1 Sport Climb 710151 - - 
Germany 6614200 Odessa Asia 1 Excursion 2 History - - 
Germany 7406128 Minsk Antarctica 1 Excursion 82 History - - 
Japan 115544 Seul SouthAmerica 1 Excursion 41 Art - - 
Germany 7386980 Moscow Asia 0 Excursion 61 Art - - 
China 7276995 Colorado NorthAmerica 0 Sport Skiing 688596 - - 
Australia 1985803 Moscow SouthAmerica 0 Sport Skiing 209320 - - 
Russia 4068806 Odessa Asia 0 Excursion 67 Art - - 
Ukraine 956395 Belgorod NorthAmerica 0 Excursion 5 Art - - 
China 483464 Sochi Antarctica 0 Beach Winter -24 22 395 
Germany 5300859 Humburg Oceania 0 Excursion 39 Nature - - 
Ukraine 5572948 Moscow Oceania 1 Excursion 29 History - - 
Georgia 2812456 Belgorod SouthAmerica 1 Excursion 10 History - - 
Ukraine 2907466 Honkong Africa 0 Excursion 63 Nature - - 
Bulgary 9124776 Moscow NorthAmerica 1 Sport Skiing 715151 - - 
Britain 4883266 Seul Oceania 1 Sport Climb 248084 - - 
Japan 5217322 Colorado NorthAmerica 0 Beach Summer -12 3 365 
Australia 2891736 Colorado SouthAmerica 1 Excursion 84 Art - - 
USA 7613408 Minsk SouthAmerica 1 Excursion 92 Art - - 
Germany 5637630 Odessa NorthAmerica 1 Sport Surfing 530593 - - 
Russia 8740167 Zavolzhye NorthAmerica 0 Excursion 50 Nature - - 
Bulgary 4277957 Seul Europe 0 Excursion 77 Art - - 
Georgia 2594518 Humburg Antarctica 0 Beach Winter -14 26 244 
China 4253878 Honkong Europe 1 Excursion 65 Art - - 
Australia 3212725 Zavolzhye SouthAmerica 1 Excursion 1 Nature - - 
Germany 1526262 Colorado Oceania 1 Excursion 47 Nature - - 
Germany 9471884 Odessa Africa 0 Beach Autumn 9 15 636 
Britain 148079 Minsk Europe 1 Sport Skiing 470628 - - 
Belarus 1983441 Belgorod Europe 1 Excursion 87 Nature - - 
Bulgary 7167857 Chelyabinsk NorthAmerica 0 Sport Climb 182964 - - 
Australia 7346663 London Asia 0 Beach Winter 15 11 534 
China 9825612 Odessa Europe 0 Sport Climb 256821 - - 
USA 6307200 London Antarctica 0 Sport Climb 834466 - - 
Russia 758894 Zavolzhye Oceania 0 Beach Spring 31 23 257 
Bulgary 2647322 Colorado SouthAmerica 0 Beach Autumn 33 27 71 
Japan 7396157 Seul Africa 0 Sport Climb 452809 - - 
Ukraine 3043335 Colorado Antarctica 0 Excursion 94 History - - 
Bulgary 7242309 Colorado NorthAmerica 1 Beach Summer -30 25 542 
USA 6816840 Belgorod Asia 0 Beach Summer 7 1 191 
Georgia 1927301 Moscow Europe 1 Sport Skiing 90265 - - 
China 2781534 Moscow Oceania 1 Excursion 9 Nature - - 
Georgia 8283270 Minsk Oceania 1 Beach Autumn 9 21 452 
China 6036195 Seul Europe 0 Excursion 96 History - - 
Georgia 1399395 Honkong NorthAmerica 0 Excursion 95 Art - - 
Georgia 2121013 Minsk Oceania 0 Sport Climb 983801 - - 
Russia 9362844 Sochi Europe 1 Excursion 28 Art - - 
Russia 7205977 Honkong Africa 1 Sport Climb 880498 - - 
Britain 2062560 Moscow SouthAmerica 1 Sport Climb 976013 - - 
Georgia 4126401 London SouthAmerica 0 Beach Spring 27 5 25 
Georgia 504896 Belgorod Europe 0 Sport Skiing 732225 - - 
Belarus 5189534 Colorado NorthAmerica 1 Beach Summer -21 18 87 
Bulgary 9067591 Belgorod Asia 0 Sport Surfing 552898 - - 
USA 7361915 Chelyabinsk Antarctica 1 Beach Spring -5 14 78 
China 2327883 Colorado NorthAmerica 0 Beach Autumn 31 7 546 
Germany 5324339 Zavolzhye SouthAmerica 1 Excursion 92 Nature - - 
Australia 6635712 Chelyabinsk Asia 1 Sport Surfing 506734 - - 
Bulgary 1975001 Seul Africa 0 Excursion 74 Art - - 
Russia 9943719 Sochi Antarctica 1 Sport Skiing 952922 - - 
Bulgary 4999919 Seul SouthAmerica 1 Beach Summer -14 16 326 
Russia 5078853 London Antarctica 1 Excursion 83 Nature - - 
Germany 6737927 Humburg Europe 0 Beach Winter -3 8 158 
Ukraine 754824 Chelyabinsk Antarctica 1 Beach Winter -27 30 143 
Bulgary 6886490 Colorado SouthAmerica 0 Excursion 80 Nature - - 
Germany 520797 Colorado Africa 1 Sport Climb 170396 - - 
China 6021131 London Oceania 1 Sport Surfing 35247 - - 
Australia 1156840 Seul SouthAmerica 0 Sport Climb 561291 - - 
Georgia 8968326 Chelyabinsk Africa 0 Excursion 86 History - - 
Australia 2519122 Zavolzhye Europe 1 Excursion 6 History - - 
Australia 5024478 Zavolzhye SouthAmerica 1 Excursion 86 Nature - - 
Germany 6835703 Minsk NorthAmerica 0 Beach Spring 5 5 318 
Georgia 4637794 Sochi NorthAmerica 0 Beach Summer 18 11 69 
Japan 3023223 Colorado Africa 1 Excursion 68 Art - - 
Britain 1739968 Seul Antarctica 0 Sport Climb 737178 - - 
Australia 1198265 Humburg SouthAmerica 1 Excursion 47 Art - - 
Bulgary 1358626 Sochi Europe 1 Sport Skiing 390982 - - 
Ukraine 469098 London SouthAmerica 1 Sport Climb 121526 - - 
Japan 468380 Colorado Asia 0 Beach Autumn -22 3 619 
China 6878720 Seul Asia 0 Excursion 56 Art - - 
Russia 2962958 Minsk Oceania 1 Beach Autumn -12 1 303 
USA 632228 Minsk NorthAmerica 0 Excursion 51 History - - 
China 2730815 Seul Antarctica 0 Sport Climb 680802 - - 
China 4328683 Honkong Oceania 0 Beach Spring 17 1 34 
Russia 5303300 Humburg Asia 1 Beach Spring -9 19 63 
China 2939714 Odessa Asia 1 Sport Surfing 267536 - - 
Bulgary 7271978 Humburg NorthAmerica 0 Beach Winter -22 17 180 
Britain 2955886 London NorthAmerica 0 Sport Surfing 720605 - - 
Belarus 6310314 Seul Africa 0 Beach Spring -13 19 496 
Bulgary 5851062 London Europe 1 Beach Autumn -27 25 627 
Bulgary 1217191 Zavolzhye NorthAmerica 1 Excursion 51 History - - 
Russia 2919434 Colorado Antarctica 1 Beach Winter -23 21 523 
Bulgary 8807217 Minsk Oceania 1 Sport Skiing 462462 - - 
Britain 2795516 Moscow SouthAmerica 0 Sport Climb 682486 - - 
Belarus 4637175 Zavolzhye Asia 1 Excursion 96 History - - 
China 2210522 Odessa Oceania 0 Excursion 83 History - - 
Australia 4682807 Chelyabinsk Asia 0 Sport Surfing 105879 - - 
Russia 2274585 Colorado NorthAmerica 1 Beach Spring 33 25 422 
Germany 6689414 Chelyabinsk Europe 0 Beach Winter 9 4 601 
