Country People Capital Maintain PCR Tourism_type Optional1 Optional2 Optional3 Optional4
USA 1709085 Sochi SouthAmerica 0 Sport Climb 450671 - - 
Russia 5848685 Honkong Antarctica 1 Excursion 65 Art - - 
Germany 9729790 Moscow Asia 1 Beach Winter 37 22 136 
Russia 5527005 London SouthAmerica 0 Excursion 31 Art - - 
Georgia 741322 Chelyabinsk Antarctica 0 Sport Climb 331314 - - 
USA 9659149 Colorado Asia 0 Sport Skiing 520358 - - 
Germany 6181780 Humburg Antarctica 1 Beach Summer 16 0 255 
USA 8860945 Minsk SouthAmerica 1 Beach Winter 37 9 98 
Bulgary 6393501 Minsk Europe 0 Sport Skiing 709887 - - 
Britain 9309353 Colorado NorthAmerica 0 Beach Autumn 2 11 5 
Australia 5639930 Moscow SouthAmerica 1 Excursion 86 Art - - 
Georgia 6383764 Colorado NorthAmerica 0 Beach Summer 26 16 93 
Georgia 2575466 Honkong Africa 0 Beach Autumn -25 17 632 
Bulgary 1843307 Colorado Oceania 0 Excursion 8 Nature - - 
Britain 5551559 Zavolzhye NorthAmerica 0 Sport Climb 869529 - - 
Belarus 3822355 London NorthAmerica 1 Sport Surfing 867881 - - 
Japan 1035411 Moscow SouthAmerica 0 Beach Winter 34 22 699 
China 189602 Colorado Africa 1 Sport Surfing 960077 - - 
Japan 8265122 Minsk Asia 0 Excursion 92 History - - 
Australia 1644107 Chelyabinsk Asia 0 Excursion 17 History - - 
China 2188437 Minsk Oceania 1 Sport Climb 355655 - - 
Georgia 4973431 London Africa 0 Beach Autumn 31 11 383 
Russia 2491760 Humburg Asia 0 Excursion 76 History - - 
Ukraine 8412893 Zavolzhye Oceania 0 Excursion 78 Art - - 
Australia 8787490 Seul Antarctica 1 Excursion 87 Art - - 
Bulgary 229049 Belgorod Africa 0 Sport Surfing 433219 - - 
Belarus 5921299 Chelyabinsk NorthAmerica 1 Excursion 37 Nature - - 
Bulgary 953232 Colorado SouthAmerica 0 Excursion 77 History - - 
Belarus 6031834 Belgorod Africa 0 Beach Autumn -29 10 641 
Germany 5295182 London NorthAmerica 0 Sport Surfing 874045 - - 
Georgia 4476818 Chelyabinsk NorthAmerica 1 Beach Winter 23 5 475 
Germany 3896548 Seul Africa 0 Beach Spring 7 29 199 
Georgia 944091 Minsk NorthAmerica 0 Beach Summer 10 20 84 
USA 4265735 Seul SouthAmerica 1 Excursion 16 History - - 
Japan 1065813 Seul Oceania 1 Sport Surfing 609772 - - 
Bulgary 3593507 Colorado NorthAmerica 0 Beach Summer -8 27 400 
Georgia 8067249 Humburg Antarctica 1 Excursion 50 Art - - 
China 376033 Odessa SouthAmerica 1 Excursion 7 Nature - - 
Australia 6642737 Seul Europe 0 Sport Surfing 586286 - - 
Belarus 3321818 London Europe 0 Excursion 86 History - - 
Bulgary 2973645 Honkong Asia 1 Excursion 43 Art - - 
Bulgary 5610788 Zavolzhye Asia 0 Sport Skiing 540459 - - 
Ukraine 789368 Chelyabinsk Antarctica 0 Sport Climb 790935 - - 
Belarus 8247890 Seul NorthAmerica 1 Excursion 52 History - - 
Georgia 398178 Moscow Antarctica 0 Excursion 45 Art - - 
Ukraine 7660623 Seul Asia 1 Sport Skiing 882998 - - 
Japan 1652717 Sochi NorthAmerica 0 Excursion 26 History - - 
China 2217059 Humburg Africa 1 Sport Skiing 745777 - - 
Germany 3935223 Seul Europe 1 Excursion 77 Nature - - 
Britain 3040758 Zavolzhye Asia 0 Beach Winter 14 3 386 
Bulgary 4199669 Honkong SouthAmerica 0 Beach Summer -20 3 532 
Germany 8663274 Humburg Africa 0 Excursion 89 Nature - - 
China 7859561 Chelyabinsk Antarctica 1 Excursion 39 History - - 
Ukraine 5717550 Odessa Africa 1 Sport Climb 483082 - - 
Georgia 4376081 Honkong NorthAmerica 0 Beach Autumn -6 3 402 
Russia 1465 Sochi SouthAmerica 0 Sport Skiing 572635 - - 
China 2411901 Moscow Antarctica 1 Beach Autumn 5 19 588 
Belarus 5316418 Colorado SouthAmerica 0 Excursion 48 Nature - - 
Russia 114223 Minsk NorthAmerica 1 Excursion 95 Art - - 
Bulgary 9099515 London Asia 0 Sport Climb 45341 - - 
China 9340416 Chelyabinsk NorthAmerica 0 Sport Skiing 206556 - - 
Britain 4737500 Minsk Africa 0 Sport Skiing 313341 - - 
Japan 2729868 London SouthAmerica 0 Excursion 32 History - - 
Britain 1583779 Zavolzhye Europe 1 Sport Climb 824998 - - 
China 1545765 Belgorod NorthAmerica 1 Sport Skiing 54200 - - 
Bulgary 2598076 Seul Antarctica 1 Beach Autumn 8 20 511 
Bulgary 9071930 Minsk Oceania 0 Beach Winter -9 15 539 
Bulgary 2903442 Colorado NorthAmerica 0 Excursion 49 History - - 
Japan 2511707 Zavolzhye SouthAmerica 1 Sport Climb 593922 - - 
USA 3630824 Humburg Africa 0 Excursion 54 Art - - 
Britain 3054476 Sochi Oceania 1 Sport Climb 969761 - - 
Australia 5860238 London Antarctica 1 Beach Winter 37 28 76 
Japan 1100903 Humburg Asia 1 Sport Skiing 279688 - - 
Russia 7079178 London Antarctica 1 Excursion 84 History - - 
Japan 6486744 Humburg Antarctica 0 Sport Skiing 472478 - - 
Japan 8951582 Zavolzhye Africa 0 Sport Skiing 679772 - - 
China 3099719 Seul Asia 1 Beach Autumn 34 9 526 
Georgia 7742410 Odessa Antarctica 1 Beach Autumn -2 6 326 
USA 6936702 London SouthAmerica 0 Sport Surfing 702700 - - 
Germany 5742727 Zavolzhye Oceania 0 Beach Spring -8 15 546 
Britain 5765592 Zavolzhye Asia 1 Excursion 84 History - - 
Britain 3920796 Zavolzhye Oceania 1 Sport Climb 327058 - - 
China 7309700 Zavolzhye SouthAmerica 0 Beach Autumn -8 22 664 
Britain 4633967 Moscow NorthAmerica 1 Beach Winter -21 13 529 
Bulgary 831536 Chelyabinsk Africa 1 Excursion 71 History - - 
Belarus 1847499 Moscow Europe 1 Excursion 25 Nature - - 
Belarus 5225858 London Europe 0 Sport Surfing 500708 - - 
Georgia 6979858 Belgorod NorthAmerica 1 Excursion 55 History - - 
USA 2969369 Belgorod Asia 0 Beach Summer 5 7 90 
Ukraine 9151708 Zavolzhye Oceania 0 Sport Surfing 156129 - - 
Britain 5256210 Moscow NorthAmerica 1 Sport Skiing 14769 - - 
Germany 2567717 Chelyabinsk Asia 1 Excursion 87 Art - - 
Bulgary 4670302 Chelyabinsk Africa 1 Beach Autumn 31 6 349 
Germany 2747189 Moscow Oceania 0 Sport Climb 239945 - - 
Bulgary 4416615 Honkong NorthAmerica 0 Beach Summer 29 14 534 
China 2733813 Moscow Oceania 0 Sport Surfing 47663 - - 
USA 159240 Chelyabinsk Asia 0 Sport Skiing 828633 - - 
Japan 3047929 London Antarctica 1 Sport Surfing 288283 - - 
Australia 5451634 Seul Africa 0 Beach Summer -16 0 276 
Japan 5046000 Honkong Europe 1 Excursion 54 History - - 
Russia 2130600 Moscow Antarctica 1 Excursion 91 Nature - - 
Japan 6578672 Colorado NorthAmerica 1 Excursion 26 Art - - 
China 1647974 Colorado NorthAmerica 0 Beach Winter -10 25 620 
USA 2308959 Colorado Europe 1 Beach Spring 20 21 577 
Germany 7514281 Minsk Europe 1 Excursion 37 History - - 
Georgia 3680718 Zavolzhye Europe 0 Sport Climb 600803 - - 
Ukraine 217029 Sochi Africa 0 Sport Surfing 406899 - - 
Britain 62321 Zavolzhye SouthAmerica 1 Excursion 3 History - - 
Russia 2879705 Chelyabinsk Antarctica 0 Excursion 5 History - - 
Ukraine 127958 Zavolzhye SouthAmerica 0 Sport Skiing 790779 - - 
Russia 5323770 Humburg SouthAmerica 0 Beach Autumn -2 22 49 
Georgia 5967914 Humburg Europe 0 Excursion 15 Art - - 
Britain 7445657 Odessa Antarctica 1 Beach Spring 9 8 282 
USA 5398133 Odessa Asia 0 Beach Autumn -5 25 452 
Bulgary 6120971 Moscow Europe 0 Beach Spring 18 8 551 
Ukraine 980704 Honkong Asia 0 Beach Summer -30 25 317 
Germany 786638 Honkong Oceania 1 Sport Climb 856262 - - 
China 3767213 Chelyabinsk Asia 0 Sport Skiing 633609 - - 
Georgia 1036013 Seul SouthAmerica 1 Excursion 54 Nature - - 
Bulgary 1241707 Odessa Antarctica 0 Sport Surfing 745684 - - 
Ukraine 7616126 Minsk Asia 1 Sport Skiing 376430 - - 
Georgia 314442 Moscow Europe 0 Excursion 15 Nature - - 
Ukraine 2856105 Odessa NorthAmerica 1 Excursion 21 History - - 
Bulgary 960106 Belgorod NorthAmerica 1 Sport Climb 757825 - - 
Ukraine 813207 Moscow Oceania 1 Beach Winter -24 24 402 
USA 9801408 Minsk Europe 0 Beach Autumn -2 10 260 
USA 8250274 Chelyabinsk SouthAmerica 1 Sport Skiing 599675 - - 
Australia 2317574 Odessa Antarctica 0 Beach Winter 12 3 204 
Belarus 4877055 Colorado NorthAmerica 0 Beach Summer 19 0 543 
USA 2863628 Moscow Oceania 1 Beach Autumn 12 11 3 
Russia 9219488 Humburg SouthAmerica 1 Sport Surfing 274415 - - 
Britain 33407 Humburg Europe 1 Beach Summer -13 29 333 
Russia 9681889 Moscow Europe 0 Beach Winter 9 8 197 
China 3450864 Zavolzhye NorthAmerica 0 Excursion 15 Art - - 
Ukraine 3416690 London Oceania 0 Sport Climb 597171 - - 
Japan 8040290 Colorado Asia 0 Sport Climb 853518 - - 
Britain 893213 Minsk Europe 1 Sport Surfing 630484 - - 
China 8229174 Minsk Africa 0 Excursion 9 History - - 
Ukraine 1859572 Humburg Africa 0 Sport Surfing 313048 - - 
Ukraine 5413930 Odessa Oceania 1 Sport Surfing 952216 - - 
Britain 186650 Colorado Asia 1 Excursion 2 Art - - 
USA 880429 Moscow Africa 1 Excursion 23 Nature - - 
Australia 3149267 Zavolzhye SouthAmerica 1 Excursion 76 Art - - 
USA 2363469 London Antarctica 1 Excursion 23 Art - - 
Belarus 9223495 Chelyabinsk Antarctica 1 Beach Summer 30 28 403 
China 3384777 London NorthAmerica 1 Excursion 99 Nature - - 
Ukraine 9219743 Moscow Asia 0 Excursion 43 History - - 
Russia 7063394 Zavolzhye SouthAmerica 1 Sport Surfing 496621 - - 
Bulgary 6019273 Minsk Oceania 0 Beach Autumn 21 1 660 
Georgia 7195835 Seul Asia 0 Beach Winter 19 22 392 
China 7769119 Belgorod Africa 0 Excursion 81 Art - - 
China 7717274 Sochi Europe 1 Excursion 17 Nature - - 
Bulgary 6706849 London Europe 1 Excursion 51 History - - 
Australia 2185199 Moscow SouthAmerica 1 Sport Climb 606673 - - 
Germany 3853687 Chelyabinsk Oceania 1 Excursion 25 Nature - - 
Britain 7350592 London Europe 0 Excursion 57 History - - 
Ukraine 728475 Seul SouthAmerica 1 Sport Surfing 615663 - - 
USA 5349464 Colorado NorthAmerica 0 Excursion 1 Art - - 
Japan 3813973 Chelyabinsk Asia 0 Sport Surfing 594533 - - 
Australia 8904704 Colorado Oceania 0 Excursion 49 Nature - - 
Bulgary 65968 Seul Europe 0 Sport Climb 123381 - - 
Bulgary 5010017 Honkong Asia 1 Excursion 34 Art - - 
Belarus 1800733 Colorado Africa 0 Beach Winter -10 1 709 
Bulgary 1826925 Belgorod Europe 1 Sport Surfing 340741 - - 
Ukraine 9252694 Seul Oceania 0 Excursion 12 History - - 
Russia 7008179 Seul Antarctica 1 Sport Surfing 111396 - - 
Australia 2790478 Humburg NorthAmerica 1 Beach Autumn -22 30 58 
Germany 4893279 Moscow Oceania 0 Beach Summer -22 4 99 
Britain 4168255 Zavolzhye Antarctica 1 Sport Skiing 134549 - - 
Japan 4805708 Zavolzhye Europe 0 Excursion 1 Art - - 
Britain 452257 Seul Antarctica 1 Beach Summer 17 29 207 
Japan 462309 London NorthAmerica 0 Beach Autumn -25 7 91 
Russia 5087782 Minsk NorthAmerica 1 Sport Climb 761419 - - 
Japan 1168641 Odessa Oceania 0 Excursion 49 History - - 
China 9653851 Chelyabinsk Asia 0 Sport Climb 803488 - - 
Japan 8753231 Minsk NorthAmerica 1 Excursion 0 Art - - 
USA 2774910 Zavolzhye Antarctica 1 Sport Skiing 220791 - - 
USA 3628458 Sochi Oceania 1 Beach Summer -2 21 621 
Ukraine 7607411 Chelyabinsk NorthAmerica 1 Excursion 94 Nature - - 
Georgia 8098949 Humburg Oceania 1 Beach Winter 26 19 651 
Georgia 4283089 Odessa NorthAmerica 1 Excursion 22 Art - - 
USA 7821225 Humburg Africa 1 Sport Surfing 812953 - - 
Ukraine 7601612 Honkong NorthAmerica 1 Sport Climb 185755 - - 
USA 801218 Honkong Asia 1 Excursion 32 History - - 
Germany 1340446 Sochi Asia 1 Beach Spring 31 26 232 
USA 8831960 Colorado NorthAmerica 1 Excursion 41 Art - - 
Germany 9801269 Belgorod SouthAmerica 1 Excursion 75 Art - - 
Japan 4641165 Humburg Antarctica 0 Sport Skiing 507770 - - 
USA 6910721 Moscow Oceania 1 Excursion 12 History - - 
Georgia 8849917 Sochi Africa 0 Beach Summer -23 4 83 
Ukraine 1007013 Sochi Antarctica 1 Beach Winter 10 5 369 
Britain 4017519 Honkong Africa 0 Beach Winter 5 16 60 
Ukraine 3557332 Minsk Africa 0 Beach Autumn 9 14 332 
Russia 8590186 Humburg Antarctica 1 Excursion 100 Nature - - 
Russia 2414940 Moscow Asia 0 Excursion 6 Art - - 
Russia 1498790 Humburg Antarctica 1 Beach Winter 5 9 319 
Ukraine 5198536 Chelyabinsk Africa 0 Sport Surfing 235270 - - 
Ukraine 8643691 Sochi NorthAmerica 0 Beach Autumn -25 27 330 
Russia 8649499 Humburg Antarctica 1 Excursion 66 Nature - - 
Ukraine 1692533 Chelyabinsk Europe 0 Excursion 16 Nature - - 
Britain 2864646 Sochi SouthAmerica 1 Excursion 60 Nature - - 
Japan 9148293 Honkong Africa 1 Excursion 40 Nature - - 
Belarus 4093792 Belgorod NorthAmerica 0 Sport Skiing 143608 - - 
USA 2778219 Zavolzhye Africa 1 Beach Autumn 39 20 366 
Britain 6228920 Honkong NorthAmerica 0 Beach Autumn -10 20 487 
Australia 9161734 Humburg Asia 0 Beach Winter 35 29 253 
Russia 2052263 Minsk Antarctica 0 Sport Climb 955316 - - 
Germany 4770554 Belgorod NorthAmerica 1 Beach Summer 29 5 329 
Germany 9323530 Moscow Antarctica 0 Sport Surfing 172967 - - 
Ukraine 1010968 Zavolzhye NorthAmerica 0 Beach Winter -10 24 180 
Britain 9011398 Humburg Oceania 1 Sport Surfing 701809 - - 
Germany 1592919 London SouthAmerica 1 Sport Skiing 479702 - - 
Belarus 9458148 Chelyabinsk Africa 0 Excursion 35 Art - - 
Ukraine 3690271 Moscow Europe 0 Beach Winter -18 16 286 
Georgia 4799706 Colorado Europe 1 Excursion 97 History - - 
Georgia 8604326 Minsk Asia 0 Beach Winter -19 4 615 
Russia 6357630 Humburg Antarctica 0 Sport Surfing 130614 - - 
Germany 172572 Chelyabinsk Oceania 0 Beach Winter -13 30 568 
China 6815469 Humburg Oceania 1 Sport Skiing 978446 - - 
Belarus 6738819 Chelyabinsk NorthAmerica 1 Beach Autumn 16 8 179 
Britain 669617 Honkong Oceania 1 Excursion 76 Art - - 
Bulgary 3681294 Sochi Africa 1 Sport Surfing 346881 - - 
Russia 1994155 Zavolzhye Asia 0 Sport Surfing 19696 - - 
Ukraine 4115243 Honkong SouthAmerica 0 Beach Summer -29 25 668 
China 9040952 Chelyabinsk SouthAmerica 0 Excursion 48 Nature - - 
Germany 1665574 Chelyabinsk Europe 1 Excursion 42 History - - 
Belarus 7693262 Moscow Asia 1 Beach Summer 32 14 610 
China 1248432 London NorthAmerica 0 Excursion 7 History - - 
Bulgary 112200 London Asia 1 Sport Climb 660 - - 
Britain 4965399 Colorado Europe 0 Beach Spring 19 9 491 
Ukraine 3648911 Sochi Asia 0 Beach Autumn 9 22 162 
Germany 7840432 Odessa Antarctica 0 Excursion 16 Nature - - 
Bulgary 1137407 Odessa NorthAmerica 0 Sport Climb 452129 - - 
Russia 3739261 Belgorod Europe 0 Beach Autumn 22 6 220 
China 1725240 Honkong SouthAmerica 0 Sport Skiing 11731 - - 
Germany 8143264 Odessa Oceania 0 Excursion 19 History - - 
Belarus 4092846 Zavolzhye Oceania 1 Beach Summer 9 20 178 
Britain 7838448 Belgorod Europe 1 Beach Autumn 35 7 37 
Belarus 3028510 Seul SouthAmerica 1 Beach Autumn 22 28 526 
USA 3898025 Humburg NorthAmerica 1 Beach Summer 10 24 497 
China 1707221 Seul Oceania 0 Beach Autumn -10 0 668 
Bulgary 3649015 Seul Oceania 1 Excursion 99 History - - 
China 386081 Sochi Asia 1 Beach Winter 11 28 45 
Bulgary 9321026 Belgorod NorthAmerica 1 Beach Spring -28 25 182 
China 8215646 Belgorod NorthAmerica 1 Beach Autumn -13 12 224 
Britain 2512902 Sochi SouthAmerica 1 Excursion 73 History - - 
Georgia 6302999 Humburg Oceania 0 Sport Climb 581662 - - 
Ukraine 287007 Odessa Antarctica 0 Sport Surfing 361513 - - 
Ukraine 7031848 Sochi Oceania 1 Excursion 52 Art - - 
Australia 1943799 Moscow Oceania 1 Beach Summer 30 9 203 
Georgia 7723722 Honkong NorthAmerica 0 Sport Skiing 289641 - - 
Britain 5719735 Sochi Asia 1 Sport Climb 563199 - - 
Australia 7754786 Odessa Asia 0 Sport Climb 195629 - - 
Britain 53003 Zavolzhye NorthAmerica 1 Excursion 14 Nature - - 
Germany 6590784 Colorado Africa 1 Beach Spring -30 12 319 
China 7350940 Seul Oceania 0 Beach Winter -8 19 487 
Britain 2880516 London Europe 0 Excursion 89 Nature - - 
Australia 1304815 Honkong Africa 1 Sport Surfing 704978 - - 
China 5674373 Honkong Africa 0 Excursion 11 History - - 
Britain 2506450 Honkong Asia 1 Beach Spring 5 11 595 
Germany 2760227 Moscow Europe 1 Beach Autumn 5 13 33 
Britain 9405704 London Asia 0 Beach Summer 9 25 693 
Bulgary 889793 Odessa Antarctica 1 Sport Climb 864934 - - 
Ukraine 1811148 Sochi Africa 1 Sport Surfing 267088 - - 
Germany 7328950 Honkong NorthAmerica 0 Sport Climb 261623 - - 
Australia 9713496 Chelyabinsk NorthAmerica 0 Sport Skiing 63375 - - 
China 8703234 Moscow Africa 1 Beach Spring 3 30 609 
Ukraine 7648591 Zavolzhye Asia 0 Sport Skiing 831961 - - 
Australia 9068633 Colorado Africa 1 Excursion 19 History - - 
Bulgary 6972109 Moscow NorthAmerica 0 Sport Skiing 420327 - - 
Japan 9226729 Honkong Oceania 0 Beach Winter 34 11 299 
Australia 5251453 Sochi Europe 0 Excursion 91 Art - - 
Britain 8693734 London Antarctica 1 Beach Summer 35 13 600 
Georgia 8306893 Belgorod Africa 0 Beach Summer 27 11 67 
China 3004745 Colorado Africa 0 Sport Surfing 551272 - - 
Germany 6862974 Seul Oceania 0 Excursion 44 Art - - 
China 5624398 Belgorod Asia 1 Beach Summer -1 29 273 
Australia 5817277 Odessa SouthAmerica 0 Excursion 56 History - - 
Britain 6630667 Honkong Oceania 0 Sport Surfing 873505 - - 
Australia 1278782 Minsk NorthAmerica 1 Beach Autumn -20 29 712 
Japan 5999913 Seul Antarctica 1 Excursion 37 History - - 
Georgia 3038190 Humburg SouthAmerica 1 Excursion 73 History - - 
Russia 7301398 Minsk Antarctica 0 Beach Winter -26 6 273 
Bulgary 9581766 Zavolzhye Antarctica 0 Excursion 36 History - - 
Russia 7496128 Colorado Oceania 1 Sport Skiing 862175 - - 
USA 8743221 Moscow Europe 0 Sport Skiing 194911 - - 
China 5558215 Colorado SouthAmerica 0 Excursion 90 History - - 
China 1318625 Moscow Asia 1 Beach Spring 36 27 55 
Georgia 4346437 Colorado Europe 1 Beach Winter 4 6 418 
Belarus 1467938 Belgorod SouthAmerica 0 Excursion 54 History - - 
Ukraine 3600134 London NorthAmerica 0 Beach Spring -1 11 36 
China 9124434 Odessa Antarctica 1 Excursion 92 History - - 
USA 2661742 Seul SouthAmerica 1 Sport Skiing 167674 - - 
Britain 9884738 Odessa SouthAmerica 1 Sport Climb 282913 - - 
Australia 3553208 Colorado NorthAmerica 0 Sport Surfing 240936 - - 
Ukraine 9702138 Seul Europe 0 Beach Winter 35 21 545 
Australia 6317229 Humburg SouthAmerica 1 Sport Surfing 611756 - - 
Australia 4576860 Sochi Europe 1 Sport Skiing 33628 - - 
Japan 698962 Moscow Asia 0 Beach Winter 33 16 87 
USA 8813580 Colorado Africa 0 Beach Autumn 31 23 593 
Ukraine 7148159 Chelyabinsk SouthAmerica 1 Excursion 78 Nature - - 
Bulgary 4597576 Moscow Africa 1 Beach Winter 15 25 402 
Russia 51327 Moscow NorthAmerica 1 Excursion 13 Art - - 
Bulgary 4894647 Seul Asia 0 Excursion 8 Art - - 
China 1138596 London Antarctica 1 Excursion 18 History - - 
Georgia 9111740 London Africa 0 Sport Surfing 374251 - - 
China 2098 Seul SouthAmerica 0 Sport Surfing 317394 - - 
Georgia 2997002 Odessa NorthAmerica 0 Sport Climb 653703 - - 
Japan 4867513 Chelyabinsk NorthAmerica 1 Sport Surfing 217535 - - 
China 1675700 Zavolzhye Europe 1 Sport Skiing 653476 - - 
Britain 4942882 Zavolzhye Asia 0 Sport Skiing 980051 - - 
Russia 8496150 Honkong SouthAmerica 1 Excursion 89 Art - - 
Germany 9151366 Sochi Europe 1 Sport Climb 487683 - - 
USA 1517673 Chelyabinsk Asia 0 Beach Winter -5 13 621 
Russia 9147959 Colorado Oceania 1 Sport Climb 42375 - - 
Ukraine 3262235 Moscow SouthAmerica 1 Sport Surfing 745529 - - 
Georgia 1227129 Humburg Europe 0 Sport Surfing 265177 - - 
Belarus 8830645 Chelyabinsk Antarctica 1 Sport Skiing 267150 - - 
USA 7171752 Minsk Africa 0 Excursion 81 Art - - 
Georgia 8745574 Odessa Oceania 0 Excursion 76 Art - - 
Russia 7181144 Odessa Europe 0 Beach Spring -7 14 302 
Belarus 3179910 Colorado NorthAmerica 0 Beach Spring 39 25 342 
Germany 8660302 Humburg Oceania 0 Beach Summer -4 12 216 
Japan 7972118 Sochi SouthAmerica 0 Sport Skiing 8020 - - 
Belarus 7786142 Chelyabinsk Africa 1 Excursion 34 Art - - 
Russia 3627546 Chelyabinsk NorthAmerica 0 Sport Surfing 399923 - - 
Georgia 1486918 Moscow Europe 0 Sport Surfing 245060 - - 
Japan 4865367 Belgorod SouthAmerica 0 Excursion 34 Art - - 
Australia 4930635 Odessa Oceania 0 Beach Winter 16 29 230 
Belarus 3648738 Chelyabinsk Europe 1 Sport Skiing 127203 - - 
Georgia 2842057 Minsk Asia 1 Excursion 83 Art - - 
Bulgary 6599941 Sochi Africa 0 Sport Climb 905733 - - 
China 3260342 Belgorod Oceania 1 Sport Climb 14703 - - 
China 5078600 Zavolzhye Europe 1 Excursion 77 Nature - - 
China 8905409 Minsk NorthAmerica 1 Beach Autumn 0 0 504 
China 403900 Minsk SouthAmerica 0 Beach Spring 11 28 203 
Japan 2588999 Moscow Asia 1 Beach Autumn -19 2 87 
Russia 6215703 Zavolzhye NorthAmerica 0 Sport Surfing 173285 - - 
China 8770401 Belgorod Asia 0 Excursion 66 History - - 
Australia 9743279 Moscow Antarctica 0 Excursion 28 Art - - 
USA 6194717 Seul NorthAmerica 1 Excursion 7 Art - - 
Britain 6491828 Belgorod Antarctica 1 Beach Spring 15 27 326 
Germany 7481610 Minsk Europe 0 Beach Winter 22 1 477 
Britain 5540392 Chelyabinsk Antarctica 0 Beach Spring -19 17 71 
China 4535067 London Asia 0 Sport Climb 354955 - - 
Japan 3188210 Odessa NorthAmerica 1 Sport Surfing 102757 - - 
Britain 906852 Odessa Oceania 0 Excursion 26 Nature - - 
Ukraine 4169370 Seul SouthAmerica 1 Excursion 60 History - - 
Germany 2335320 Chelyabinsk SouthAmerica 0 Sport Climb 97299 - - 
Georgia 212197 Moscow Europe 1 Excursion 26 Nature - - 
Britain 5017328 Zavolzhye Europe 1 Beach Autumn -12 0 536 
China 6678115 Honkong Africa 1 Beach Summer 6 17 88 
Germany 2440363 Seul Africa 0 Sport Climb 309533 - - 
Belarus 3215614 Zavolzhye Oceania 1 Excursion 37 Art - - 
Georgia 8015295 Chelyabinsk Oceania 0 Sport Surfing 594729 - - 
Australia 7412671 Minsk SouthAmerica 1 Beach Summer 18 4 603 
Germany 7241380 Moscow Europe 1 Sport Surfing 256346 - - 
USA 6210927 Honkong NorthAmerica 1 Sport Climb 104171 - - 
Australia 6144401 Chelyabinsk Europe 1 Excursion 16 Art - - 
Bulgary 9989026 London Europe 1 Beach Spring 40 12 596 
Georgia 3630209 Chelyabinsk Oceania 0 Excursion 15 Art - - 
Bulgary 2283728 Minsk NorthAmerica 1 Beach Summer 30 23 379 
Georgia 8367058 Odessa Antarctica 0 Excursion 76 Nature - - 
Australia 6879423 Humburg Oceania 0 Excursion 67 Art - - 
Britain 1168458 Sochi NorthAmerica 0 Sport Climb 753252 - - 
Germany 6191928 Sochi Asia 0 Excursion 7 Art - - 
Belarus 7344249 Honkong SouthAmerica 1 Beach Winter 31 19 62 
Ukraine 3346244 Colorado Africa 0 Excursion 69 History - - 
Japan 3689419 Seul Europe 0 Beach Autumn -21 6 638 
China 7803530 Moscow Antarctica 0 Sport Skiing 490451 - - 
Germany 5644014 Moscow Antarctica 0 Beach Autumn -15 13 483 
Germany 359565 Chelyabinsk Africa 1 Beach Spring -21 19 179 
Georgia 1478526 Seul Africa 0 Sport Surfing 218859 - - 
Georgia 2954373 Sochi Asia 0 Sport Climb 432031 - - 
Bulgary 2370207 Minsk NorthAmerica 1 Sport Surfing 175829 - - 
USA 708894 Zavolzhye SouthAmerica 1 Excursion 47 Nature - - 
Britain 4948587 London Africa 1 Beach Winter -4 27 319 
Russia 2869836 Odessa Africa 1 Sport Climb 940027 - - 
USA 9514668 Belgorod Oceania 0 Beach Summer -25 18 587 
Britain 8258824 Odessa Africa 1 Excursion 84 Nature - - 
China 8130383 Belgorod Africa 1 Excursion 6 Nature - - 
China 2335605 Belgorod Europe 0 Beach Summer -28 29 629 
China 3462044 Belgorod NorthAmerica 0 Beach Autumn 23 11 570 
Bulgary 3258861 Moscow Antarctica 1 Sport Surfing 769742 - - 
Japan 2220044 Humburg Asia 0 Sport Surfing 694475 - - 
Ukraine 5542187 Chelyabinsk Antarctica 0 Beach Spring 35 2 155 
Australia 8251578 London SouthAmerica 1 Sport Climb 40070 - - 
Ukraine 3266173 Sochi Antarctica 1 Beach Summer 2 7 410 
Germany 8321844 Humburg Africa 0 Sport Climb 822151 - - 
Belarus 1691102 Minsk Africa 0 Sport Skiing 435100 - - 
Germany 880667 London Oceania 1 Beach Autumn -10 3 540 
Australia 4183002 Minsk Oceania 0 Sport Skiing 311358 - - 
Australia 5754182 Chelyabinsk Asia 1 Sport Climb 70215 - - 
Japan 7337957 London SouthAmerica 1 Excursion 98 History - - 
Bulgary 6807251 Moscow Antarctica 0 Beach Autumn -12 24 277 
USA 3337448 London Antarctica 1 Excursion 27 Art - - 
Georgia 9533405 Honkong SouthAmerica 1 Excursion 74 History - - 
Britain 591338 Humburg Oceania 0 Excursion 30 History - - 
USA 5214768 Sochi Antarctica 0 Beach Winter -25 22 683 
China 6029159 Seul Oceania 1 Beach Autumn -18 19 68 
Belarus 120033 Moscow SouthAmerica 0 Sport Surfing 123045 - - 
Belarus 3935187 Odessa SouthAmerica 1 Beach Autumn -10 26 305 
Belarus 82884 Chelyabinsk Oceania 1 Excursion 72 Art - - 
Georgia 7465136 Humburg NorthAmerica 0 Beach Spring 33 13 454 
Germany 8160159 Zavolzhye SouthAmerica 1 Beach Spring -21 0 363 
Australia 2495829 Odessa NorthAmerica 0 Sport Skiing 699999 - - 
USA 3416025 Moscow SouthAmerica 0 Sport Climb 916141 - - 
Georgia 1950806 London Africa 1 Beach Spring 16 9 386 
