Country People Capital Maintain PCR Tourism_type Optional1 Optional2 Optional3 Optional4
Japan 1553828 Chelyabinsk Oceania 0 Beach Winter -11 22 252 
Belarus 5868815 Minsk Europe 0 Beach Winter 23 9 90 
Ukraine 7020336 Colorado North_America 0 Sport Climb 258010 - - 
Ukraine 7134658 London Antarctica 1 Excursion 67 Art - - 
Japan 2592255 Minsk Europe 0 Excursion 32 History - - 
Germany 4217887 Chelyabinsk Oceania 0 Beach Winter -7 27 21 
USA 8081286 Odessa Europe 1 Beach Autumn -3 2 244 
Japan 5505295 Honkong Asia 1 Beach Summer -21 20 26 
Belarus 4160121 Sochi Africa 0 Sport Skiing 555908 - - 
Ukraine 3690078 Chelyabinsk Africa 0 Excursion 38 Art - - 
USA 604677 Zavolzhye Oceania 0 Beach Autumn -11 30 468 
Japan 1177883 Belgorod South_America 1 Excursion 70 History - - 
Ukraine 3041931 Odessa North_America 1 Sport Skiing 559499 - - 
Ukraine 8508939 Belgorod Asia 0 Sport Surfing 931092 - - 
China 9225882 Honkong South_America 1 Beach Winter -27 24 215 
Bulgary 2942111 Minsk Oceania 0 Excursion 65 History - - 
USA 1304836 Seul Europe 0 Excursion 23 History - - 
Belarus 3550135 Belgorod Asia 0 Beach Summer -19 7 198 
Japan 9663849 Honkong North_America 0 Sport Surfing 56020 - - 
Bulgary 7186270 Chelyabinsk North_America 0 Beach Autumn -23 19 510 
Ukraine 7704512 Minsk Asia 0 Sport Surfing 886185 - - 
Germany 7931133 Minsk Africa 1 Sport Surfing 783373 - - 
Bulgary 3199074 Chelyabinsk Europe 0 Excursion 93 Nature - - 
Bulgary 1468670 Minsk Antarctica 1 Sport Surfing 504711 - - 
Australia 1436767 Moscow North_America 0 Excursion 9 Nature - - 
USA 9414502 Sochi Antarctica 1 Beach Winter 11 25 517 
Belarus 3141765 Honkong Antarctica 1 Excursion 23 Art - - 
Australia 351149 Moscow Oceania 1 Sport Skiing 771491 - - 
Britain 8353924 Humburg Antarctica 0 Beach Autumn 5 29 569 
USA 3509115 Chelyabinsk North_America 1 Beach Winter 34 13 671 
Georgia 5274381 Zavolzhye Oceania 1 Beach Summer 19 5 180 
Georgia 379958 Honkong Europe 0 Excursion 94 Nature - - 
Bulgary 196550 Humburg Europe 0 Excursion 24 History - - 
Australia 2575471 Odessa North_America 1 Excursion 66 History - - 
Russia 307144 Seul Asia 0 Excursion 75 Nature - - 
Ukraine 7900857 Colorado Oceania 0 Beach Summer 4 14 511 
Georgia 9553902 Minsk Asia 0 Excursion 68 History - - 
Australia 2379004 Belgorod Europe 0 Excursion 58 History - - 
Russia 7775462 Zavolzhye Asia 1 Beach Winter 13 24 157 
Ukraine 674077 Minsk Europe 0 Beach Autumn -27 1 282 
Britain 8878857 Moscow North_America 1 Sport Climb 921292 - - 
Australia 7468882 Chelyabinsk Asia 1 Beach Spring 15 11 716 
Bulgary 2543839 Sochi Antarctica 0 Excursion 8 Nature - - 
Germany 14238 Chelyabinsk Africa 1 Beach Autumn -20 28 286 
USA 1973070 Colorado Africa 0 Sport Surfing 733013 - - 
Japan 3096742 Seul Europe 0 Excursion 38 Art - - 
Belarus 8818260 London South_America 0 Beach Autumn -6 10 268 
Japan 1424301 Humburg Oceania 0 Sport Climb 481066 - - 
Japan 9244905 Zavolzhye South_America 1 Beach Winter 31 1 622 
China 1684031 Colorado Oceania 0 Sport Skiing 205967 - - 
Georgia 2146546 Zavolzhye Africa 1 Beach Spring -16 29 473 
Ukraine 9842840 Moscow Asia 0 Beach Spring -21 29 454 
Ukraine 6927573 Chelyabinsk Europe 0 Beach Spring 31 12 77 
Germany 816069 Sochi Africa 0 Excursion 31 Nature - - 
Georgia 4872043 Honkong North_America 0 Excursion 48 Art - - 
Britain 5214129 Sochi Africa 1 Beach Summer -15 21 180 
China 3890395 Sochi Europe 1 Excursion 7 Art - - 
Australia 9539361 Seul Oceania 1 Excursion 87 Art - - 
Australia 2398487 Seul Europe 0 Excursion 17 History - - 
Australia 9457598 Zavolzhye North_America 1 Sport Climb 485547 - - 
Russia 9571722 Zavolzhye Africa 0 Sport Climb 126295 - - 
Russia 3598175 Seul Europe 1 Sport Climb 218776 - - 
USA 8918273 London North_America 0 Beach Spring -23 7 577 
Australia 3511484 London Asia 1 Sport Surfing 894822 - - 
Bulgary 4733792 Moscow Asia 1 Beach Summer 25 21 482 
Germany 1774279 Minsk Europe 1 Excursion 8 History - - 
Japan 5924305 Odessa Asia 0 Excursion 95 History - - 
Australia 7168229 Moscow Antarctica 1 Sport Climb 403046 - - 
Georgia 9504980 Belgorod Oceania 0 Beach Spring -5 2 134 
Russia 4668276 Chelyabinsk Antarctica 1 Beach Spring -11 19 62 
Australia 251010 Minsk Oceania 0 Excursion 75 Art - - 
Australia 1571265 Colorado Africa 1 Beach Summer 4 13 598 
Bulgary 6798705 Humburg Europe 0 Sport Skiing 389935 - - 
USA 135293 Chelyabinsk North_America 0 Beach Spring -15 16 230 
Russia 6232903 Honkong Antarctica 0 Beach Spring 12 6 268 
Japan 2461798 Odessa Europe 0 Beach Winter 27 14 516 
Britain 3156433 Belgorod Asia 1 Sport Skiing 905668 - - 
Germany 707501 London Africa 1 Excursion 12 Art - - 
Belarus 9643183 Seul Asia 1 Sport Skiing 899397 - - 
Bulgary 8582418 Seul North_America 1 Sport Surfing 337599 - - 
Russia 9806560 Belgorod Africa 0 Sport Surfing 943 - - 
Germany 6354739 Seul North_America 1 Excursion 83 History - - 
Belarus 61670 Moscow North_America 1 Excursion 4 Art - - 
Japan 1479557 Odessa Africa 0 Excursion 67 Art - - 
Japan 2635275 Seul North_America 0 Sport Surfing 128310 - - 
Georgia 6151136 Humburg South_America 0 Excursion 87 Art - - 
USA 6593627 Seul North_America 1 Excursion 33 Art - - 
Belarus 5037042 Seul Oceania 0 Excursion 2 Art - - 
Japan 1467890 Chelyabinsk South_America 1 Beach Summer -22 0 399 
Germany 4042041 Humburg Europe 0 Beach Winter -14 0 405 
Britain 9003917 Humburg Europe 0 Beach Spring -1 6 704 
Australia 5917654 Humburg Asia 1 Excursion 98 Art - - 
Britain 2539295 Moscow Africa 1 Sport Surfing 99302 - - 
Australia 3113235 Seul Europe 0 Sport Skiing 224411 - - 
Germany 3341424 Seul Oceania 1 Excursion 97 History - - 
Australia 3692473 Colorado North_America 1 Excursion 93 Nature - - 
USA 624234 Sochi Europe 1 Excursion 15 Nature - - 
Ukraine 8543357 Colorado North_America 1 Beach Autumn -11 4 159 
Australia 775602 Chelyabinsk Oceania 0 Sport Surfing 736876 - - 
USA 976614 Minsk Europe 1 Beach Spring -1 18 212 
USA 3189764 Belgorod Oceania 0 Beach Summer -16 22 439 
China 7132742 Colorado Asia 0 Sport Surfing 792327 - - 
Belarus 1515900 Minsk Africa 0 Sport Surfing 1919 - - 
Georgia 2778706 Colorado Antarctica 1 Beach Winter 29 30 191 
China 9134750 Humburg South_America 1 Sport Climb 502642 - - 
Japan 6857091 Sochi Oceania 1 Excursion 80 Nature - - 
Russia 9022906 Humburg Africa 1 Sport Surfing 690206 - - 
China 9739606 Colorado North_America 0 Sport Skiing 301145 - - 
Belarus 5228931 Moscow Europe 1 Beach Summer -25 6 560 
Georgia 7496103 Humburg Oceania 1 Excursion 33 Nature - - 
Australia 9476454 Minsk Oceania 0 Sport Climb 434274 - - 
Japan 7449351 Minsk Europe 0 Excursion 44 Art - - 
Georgia 6119448 Moscow South_America 1 Excursion 85 Nature - - 
Germany 8505004 Belgorod Oceania 1 Beach Spring -15 29 90 
Georgia 1441829 Belgorod South_America 1 Excursion 27 Nature - - 
USA 4694140 Belgorod North_America 0 Excursion 47 Art - - 
Bulgary 400387 Honkong Oceania 1 Excursion 27 Art - - 
Ukraine 9230401 Belgorod Oceania 1 Beach Autumn 37 10 564 
Japan 4925366 Belgorod Asia 1 Beach Winter -24 20 203 
Bulgary 8020018 Humburg Asia 0 Beach Summer -16 30 609 
Japan 700134 Honkong Antarctica 0 Excursion 39 History - - 
Georgia 9535103 Sochi North_America 1 Beach Spring 35 8 259 
Britain 9812910 Seul South_America 0 Excursion 88 History - - 
Britain 7206949 Minsk Oceania 0 Sport Surfing 914509 - - 
Britain 5394392 Sochi Europe 0 Beach Summer 30 12 284 
Ukraine 5685803 London Europe 0 Excursion 72 History - - 
Germany 9156434 Odessa South_America 0 Beach Summer -22 3 47 
USA 6727829 Humburg Oceania 1 Sport Climb 273920 - - 
Bulgary 119339 Zavolzhye South_America 0 Sport Climb 202515 - - 
Australia 2744820 Zavolzhye Europe 0 Sport Climb 625552 - - 
USA 6531959 Honkong Antarctica 0 Sport Climb 825249 - - 
Belarus 9056460 Minsk Europe 1 Beach Winter 20 24 38 
China 3115750 Humburg Antarctica 0 Excursion 56 History - - 
Russia 1949567 Sochi Oceania 1 Beach Spring 0 27 439 
Germany 8911866 Zavolzhye Africa 1 Excursion 15 Nature - - 
Britain 1232990 Odessa North_America 1 Excursion 71 Nature - - 
China 4934773 London Asia 1 Excursion 13 Art - - 
Britain 3726058 Zavolzhye Oceania 0 Sport Skiing 291061 - - 
Germany 4961520 Seul Antarctica 1 Excursion 95 Nature - - 
Ukraine 2073717 Moscow Africa 1 Beach Autumn 38 16 574 
USA 4601085 Sochi Africa 0 Beach Winter 0 24 632 
Britain 7310875 Odessa Antarctica 0 Excursion 47 History - - 
Germany 5045003 Honkong Africa 0 Sport Surfing 61137 - - 
USA 4441360 Belgorod North_America 1 Beach Winter 39 13 485 
Britain 6004058 Minsk South_America 1 Beach Summer -2 26 607 
Ukraine 2805093 Zavolzhye Africa 1 Beach Autumn 27 25 533 
China 4010758 Humburg Antarctica 0 Beach Autumn 32 11 146 
Belarus 3194390 Chelyabinsk Europe 1 Excursion 80 Art - - 
Japan 6771431 Odessa Asia 1 Sport Climb 981152 - - 
Japan 7381471 Moscow Asia 0 Sport Climb 852420 - - 
China 4971063 Moscow Asia 0 Excursion 46 Art - - 
Belarus 59523 Colorado Africa 0 Excursion 52 Nature - - 
Australia 2448888 Moscow Asia 0 Sport Climb 7012 - - 
Japan 4269380 London South_America 1 Excursion 9 History - - 
Georgia 2353172 London Oceania 1 Excursion 3 Art - - 
Russia 3830149 Honkong Oceania 1 Sport Climb 390299 - - 
Belarus 5870326 Zavolzhye South_America 1 Sport Skiing 320256 - - 
Belarus 3185096 Chelyabinsk Africa 0 Beach Spring 31 16 455 
USA 5252550 Zavolzhye South_America 1 Excursion 24 History - - 
Georgia 6872670 Moscow Asia 0 Sport Skiing 818159 - - 
Belarus 9255916 Zavolzhye Antarctica 0 Sport Climb 745211 - - 
Russia 9341051 Colorado North_America 1 Beach Spring 17 21 404 
Georgia 6356977 Colorado Asia 1 Beach Winter 0 1 176 
Bulgary 5113581 London Antarctica 1 Beach Winter 13 9 189 
Britain 6446495 Belgorod Asia 1 Beach Winter 12 7 149 
Bulgary 1734389 Minsk Africa 0 Excursion 77 History - - 
China 5104489 Seul Europe 1 Excursion 67 Art - - 
Belarus 5874793 London South_America 0 Sport Skiing 906552 - - 
Japan 4862654 London Antarctica 0 Beach Autumn 1 19 484 
Russia 364872 Humburg Asia 1 Beach Spring 24 30 331 
Russia 2782731 Chelyabinsk Oceania 1 Beach Autumn -16 13 268 
Bulgary 537512 Chelyabinsk Oceania 1 Excursion 49 History - - 
Belarus 7226389 Honkong Europe 1 Sport Surfing 805958 - - 
Belarus 5056663 Odessa Asia 0 Sport Skiing 154028 - - 
Germany 6704403 Seul Africa 1 Sport Skiing 33577 - - 
Russia 975264 Moscow Africa 0 Excursion 95 Nature - - 
Bulgary 9800255 Colorado Antarctica 0 Beach Winter 26 1 213 
Ukraine 8738415 Humburg North_America 1 Beach Autumn 21 8 239 
Belarus 6568159 Belgorod Antarctica 1 Sport Skiing 222176 - - 
Bulgary 7012664 Seul Oceania 0 Excursion 63 Art - - 
Georgia 1476487 Seul Asia 1 Beach Spring 1 3 312 
USA 8196367 Odessa Africa 0 Excursion 37 Art - - 
Britain 4148316 Zavolzhye Antarctica 0 Excursion 27 History - - 
Belarus 3536794 Seul Asia 1 Excursion 0 Art - - 
Germany 7651684 Humburg Antarctica 0 Excursion 30 History - - 
Bulgary 9884933 Honkong Antarctica 0 Sport Surfing 651252 - - 
Ukraine 9583123 Honkong Europe 0 Excursion 33 Nature - - 
Russia 5290199 Zavolzhye Europe 1 Beach Summer 31 10 452 
Ukraine 5738304 Chelyabinsk Asia 1 Sport Climb 29981 - - 
Germany 2537215 Moscow Asia 0 Sport Skiing 883650 - - 
USA 3197322 Minsk Antarctica 0 Beach Summer -24 1 5 
Belarus 5204276 Moscow Asia 1 Beach Autumn -5 23 89 
Bulgary 6534979 Sochi Europe 1 Sport Climb 864522 - - 
Belarus 2958708 Humburg North_America 0 Excursion 38 Art - - 
Australia 6569853 Minsk Asia 1 Beach Summer -2 20 137 
Japan 4053444 Colorado Asia 0 Sport Climb 242957 - - 
Germany 5122546 Colorado Europe 1 Excursion 78 Nature - - 
Germany 7292924 Odessa Oceania 0 Beach Winter 32 1 383 
USA 6621208 Minsk South_America 1 Beach Autumn -8 12 286 
Germany 1419921 Sochi Europe 1 Excursion 16 Art - - 
USA 4701961 London Africa 1 Excursion 93 History - - 
Australia 1326656 Minsk Asia 1 Sport Surfing 263914 - - 
Britain 2273130 Humburg Oceania 0 Beach Autumn 3 9 60 
Bulgary 6357285 Colorado North_America 0 Beach Autumn 5 8 323 
China 7427406 Honkong Asia 1 Sport Skiing 889238 - - 
Japan 8105939 Moscow Antarctica 0 Beach Winter -22 29 639 
USA 141575 Humburg South_America 0 Excursion 84 Art - - 
Japan 9705716 Minsk North_America 1 Excursion 38 Nature - - 
Belarus 4622036 Chelyabinsk Antarctica 0 Excursion 89 Art - - 
Germany 889462 Colorado Africa 0 Excursion 14 Art - - 
Belarus 2924011 London North_America 0 Beach Summer -19 14 144 
Japan 5700217 Chelyabinsk Antarctica 1 Beach Spring -22 19 55 
Russia 7043271 Colorado Europe 0 Excursion 88 Nature - - 
Australia 396227 Moscow Europe 0 Beach Winter 29 17 52 
Japan 4949962 Humburg Asia 1 Excursion 19 Nature - - 
Ukraine 4242808 Sochi Antarctica 1 Beach Winter 21 15 648 
Bulgary 2781848 Sochi Asia 0 Excursion 80 History - - 
Belarus 7433509 Chelyabinsk Africa 1 Sport Surfing 867268 - - 
Germany 6439594 Colorado Africa 0 Excursion 2 Nature - - 
Belarus 838784 Odessa Europe 1 Excursion 67 Art - - 
Bulgary 9567590 Moscow South_America 0 Sport Climb 163439 - - 
Japan 6860891 Colorado Europe 0 Sport Skiing 664285 - - 
Japan 9705619 Sochi Oceania 1 Excursion 71 Art - - 
Australia 823085 Odessa Europe 0 Excursion 48 Nature - - 
Russia 5013448 Odessa Europe 1 Beach Autumn 12 13 397 
Belarus 4218976 Minsk Asia 0 Beach Spring 3 25 510 
Britain 6215597 Humburg South_America 1 Excursion 95 History - - 
Georgia 1720681 Seul Antarctica 0 Sport Climb 271119 - - 
Bulgary 3876056 Minsk Antarctica 1 Sport Climb 133060 - - 
Germany 156420 London Europe 0 Beach Summer 25 24 86 
Ukraine 5529005 Chelyabinsk Asia 0 Beach Spring -30 8 480 
Ukraine 3648360 Colorado Antarctica 1 Excursion 12 History - - 
Bulgary 2855181 Moscow Africa 0 Sport Skiing 259306 - - 
Japan 8828290 Colorado Africa 1 Sport Surfing 545378 - - 
Ukraine 8652132 Seul North_America 1 Sport Surfing 965230 - - 
Bulgary 2945092 Minsk North_America 1 Beach Autumn -13 16 704 
Bulgary 2093680 Humburg Antarctica 0 Beach Winter 30 18 593 
Britain 1925683 Colorado North_America 1 Beach Summer -11 25 388 
Germany 6162850 Belgorod Asia 1 Excursion 97 Nature - - 
Japan 3746856 Belgorod Asia 1 Excursion 62 History - - 
Britain 5743624 Belgorod Asia 1 Beach Spring 17 1 467 
China 1452830 Minsk Africa 1 Sport Climb 809520 - - 
Germany 8959039 Colorado Oceania 1 Excursion 36 History - - 
Russia 7341332 Chelyabinsk Asia 1 Beach Autumn -13 11 625 
Britain 4143210 Belgorod South_America 1 Beach Autumn 35 14 704 
Australia 9461306 Chelyabinsk Europe 1 Excursion 24 Art - - 
Belarus 2131296 Seul Antarctica 0 Sport Climb 683226 - - 
Britain 1254843 Seul Oceania 1 Beach Winter 2 24 598 
Germany 7891834 Chelyabinsk Antarctica 1 Sport Climb 520586 - - 
Australia 1185323 Seul Antarctica 1 Sport Climb 867454 - - 
USA 1596497 Humburg Africa 1 Beach Autumn -9 12 503 
Bulgary 231134 Minsk North_America 0 Excursion 97 History - - 
Georgia 8179568 Colorado North_America 1 Excursion 60 Nature - - 
Belarus 4017429 Minsk Oceania 1 Beach Autumn -17 3 131 
Germany 753055 London Africa 1 Sport Surfing 427121 - - 
Germany 6082367 Humburg Oceania 0 Excursion 24 Art - - 
Britain 7294554 Zavolzhye Oceania 0 Sport Skiing 325234 - - 
China 7626668 Humburg North_America 1 Beach Winter -24 30 436 
China 9742925 Zavolzhye Africa 1 Sport Climb 550272 - - 
Ukraine 1711264 London Europe 0 Sport Climb 278846 - - 
Russia 7192872 Sochi North_America 1 Sport Skiing 989968 - - 
Georgia 3743174 Seul South_America 0 Beach Spring 17 1 266 
Georgia 329680 Seul Antarctica 1 Excursion 17 Art - - 
China 9055372 Sochi Europe 0 Excursion 34 History - - 
Ukraine 8124338 Seul Antarctica 0 Sport Climb 916097 - - 
Britain 9815379 Chelyabinsk North_America 0 Beach Summer 24 26 92 
Japan 6178229 Moscow Africa 0 Beach Spring -3 23 184 
China 436961 Humburg Oceania 0 Beach Autumn -17 23 293 
Russia 4734637 Sochi Antarctica 0 Beach Spring 26 23 560 
Georgia 656448 Humburg Africa 0 Sport Climb 685058 - - 
Germany 6630136 Zavolzhye Antarctica 0 Sport Climb 987459 - - 
Bulgary 890364 Honkong Antarctica 0 Excursion 43 Nature - - 
Belarus 7182685 Minsk Europe 1 Beach Winter -7 27 434 
Britain 9090784 Sochi North_America 0 Sport Surfing 471042 - - 
Japan 7224342 Seul Antarctica 0 Beach Winter -14 27 11 
Ukraine 3618854 Odessa Antarctica 0 Beach Winter 1 24 619 
Bulgary 8224791 Honkong Europe 1 Beach Spring -23 12 110 
Russia 8009186 Seul Africa 0 Beach Summer -25 30 623 
Russia 7076397 Seul Oceania 1 Excursion 60 Art - - 
USA 1565469 Belgorod Antarctica 0 Sport Surfing 414838 - - 
China 5480155 Moscow North_America 0 Sport Climb 696783 - - 
USA 4229543 Odessa Antarctica 1 Sport Climb 816793 - - 
China 8761570 Zavolzhye Oceania 1 Beach Winter 19 12 576 
Georgia 2853695 Odessa Europe 1 Sport Climb 527772 - - 
Australia 9545834 London Africa 1 Excursion 60 History - - 
Japan 9705763 London Oceania 0 Sport Skiing 227219 - - 
Germany 8978949 Zavolzhye Africa 1 Sport Skiing 34996 - - 
Bulgary 2771385 Sochi Asia 0 Excursion 26 History - - 
USA 1727903 Chelyabinsk Asia 0 Excursion 69 Art - - 
Georgia 3162206 Honkong South_America 1 Excursion 80 History - - 
Ukraine 7167567 Odessa Asia 0 Beach Autumn -23 9 443 
Belarus 8277880 Chelyabinsk Asia 1 Sport Skiing 335145 - - 
USA 608048 Honkong Europe 1 Sport Skiing 410737 - - 
Germany 6412413 Moscow Africa 0 Sport Skiing 451832 - - 
China 3305154 Chelyabinsk North_America 0 Beach Spring -1 21 180 
Germany 1227416 Sochi South_America 1 Beach Autumn 23 27 239 
Japan 8252598 Belgorod Asia 0 Beach Summer 36 0 266 
USA 4866966 Colorado Africa 1 Sport Skiing 630274 - - 
USA 3531975 Moscow Oceania 1 Sport Climb 475130 - - 
Ukraine 8934737 Honkong Antarctica 0 Excursion 29 Art - - 
Australia 7695959 Colorado North_America 0 Excursion 22 History - - 
USA 6048932 Moscow South_America 1 Beach Autumn 19 28 191 
Russia 7519880 Minsk Africa 0 Excursion 66 Art - - 
Germany 2556863 Sochi North_America 1 Beach Autumn -24 1 202 
Britain 1387730 Chelyabinsk Antarctica 0 Beach Summer -5 5 562 
Bulgary 2675177 Sochi Europe 1 Beach Winter -13 22 86 
Britain 8853731 Minsk Africa 0 Beach Winter -1 15 615 
Japan 9199457 Humburg South_America 0 Excursion 84 Nature - - 
Germany 907150 Colorado Oceania 1 Excursion 1 History - - 
Bulgary 8912807 Seul Europe 0 Excursion 2 History - - 
Georgia 1478856 London Oceania 1 Sport Surfing 733119 - - 
Bulgary 8168195 London Antarctica 1 Beach Autumn 5 5 262 
Japan 2807259 Odessa Antarctica 1 Sport Surfing 865328 - - 
Bulgary 7289064 Chelyabinsk Europe 0 Sport Surfing 969161 - - 
Belarus 9121179 Moscow Asia 0 Excursion 23 Nature - - 
Germany 1576651 Sochi North_America 1 Sport Skiing 33139 - - 
Ukraine 5343302 Chelyabinsk North_America 1 Sport Skiing 882126 - - 
Britain 6000285 Colorado Oceania 0 Excursion 10 Art - - 
Britain 3281586 Humburg Oceania 1 Sport Skiing 573995 - - 
Ukraine 85550 London Asia 0 Excursion 50 Art - - 
Germany 2164804 Odessa South_America 1 Beach Spring -8 26 536 
Belarus 3827379 Humburg Asia 1 Excursion 75 History - - 
Georgia 1818689 Moscow South_America 1 Beach Summer 17 6 165 
Australia 5321855 Humburg North_America 0 Sport Skiing 569077 - - 
USA 2827259 Seul Oceania 1 Sport Climb 639720 - - 
Belarus 3873533 Minsk Asia 0 Beach Winter -28 21 285 
Russia 8250471 Colorado South_America 0 Beach Summer -23 2 361 
Belarus 3344006 Sochi Europe 0 Sport Skiing 18300 - - 
China 920833 London Asia 0 Sport Skiing 380628 - - 
Russia 349636 Humburg Asia 0 Excursion 62 History - - 
Bulgary 69247 Zavolzhye Africa 0 Beach Spring 19 7 633 
Ukraine 3788676 Zavolzhye South_America 0 Excursion 29 Art - - 
China 8674196 Colorado Asia 0 Excursion 80 Art - - 
Belarus 3364227 Zavolzhye South_America 0 Sport Climb 927886 - - 
Germany 8568413 Sochi Europe 1 Excursion 27 History - - 
Germany 5681880 Seul South_America 1 Excursion 18 History - - 
Belarus 7882338 Zavolzhye Europe 0 Beach Winter -24 10 303 
Russia 4258858 Odessa Europe 0 Beach Winter 6 17 447 
Britain 1614765 Odessa Asia 0 Sport Skiing 991906 - - 
Britain 1688441 Seul Asia 1 Sport Skiing 132785 - - 
Bulgary 1908695 Moscow North_America 1 Beach Winter -4 5 644 
Australia 6679527 Colorado North_America 0 Excursion 84 History - - 
Britain 6941130 Colorado Africa 1 Excursion 83 History - - 
Australia 9048598 Odessa North_America 1 Beach Spring -17 19 345 
Japan 1078445 Humburg North_America 1 Sport Surfing 956077 - - 
Russia 9197534 London Europe 1 Excursion 19 Art - - 
Bulgary 9955782 Humburg Africa 0 Beach Spring -6 4 96 
Ukraine 5598389 Sochi Asia 1 Sport Climb 629421 - - 
Belarus 9661825 Minsk Oceania 1 Sport Skiing 491513 - - 
Australia 8304494 Honkong Asia 1 Sport Surfing 7281 - - 
Britain 8976309 Moscow Europe 1 Sport Skiing 86937 - - 
Georgia 7321238 Honkong Asia 1 Beach Summer 32 17 174 
Ukraine 893202 Sochi Antarctica 0 Beach Spring -8 11 439 
Belarus 8651509 Honkong Antarctica 1 Excursion 76 Nature - - 
Ukraine 4552081 Chelyabinsk Europe 0 Excursion 10 Art - - 
USA 6723129 Zavolzhye South_America 0 Excursion 66 Nature - - 
Germany 7661773 Sochi Europe 0 Beach Winter -18 25 685 
Japan 773265 Seul South_America 1 Excursion 73 Art - - 
Britain 9750900 Belgorod Oceania 1 Excursion 66 Art - - 
USA 6411135 Humburg Europe 1 Sport Surfing 433695 - - 
China 5919228 Belgorod Asia 1 Beach Spring -27 25 575 
Bulgary 131550 Moscow Africa 1 Excursion 17 Nature - - 
Britain 2197365 Honkong Asia 0 Excursion 45 Nature - - 
Ukraine 4333440 Moscow Asia 0 Beach Spring 36 19 204 
Georgia 4387914 Colorado Oceania 1 Excursion 58 Art - - 
Russia 1703522 London South_America 0 Excursion 29 Art - - 
Georgia 7357421 Minsk Europe 0 Excursion 52 Art - - 
Georgia 2549936 Sochi North_America 1 Sport Skiing 225291 - - 
Belarus 7756695 Honkong Antarctica 1 Beach Autumn -13 28 541 
Australia 2751927 London Asia 1 Excursion 45 History - - 
USA 3586385 Minsk Asia 1 Excursion 68 History - - 
Japan 172703 Sochi Oceania 0 Excursion 37 History - - 
Ukraine 4073549 Chelyabinsk Asia 1 Sport Climb 860673 - - 
China 1292234 London South_America 0 Sport Skiing 991964 - - 
Britain 1950862 Belgorod Oceania 1 Beach Spring -22 27 0 
Russia 6604389 Seul Europe 0 Beach Spring -29 10 185 
Russia 1117447 Colorado Africa 0 Excursion 27 History - - 
Russia 55283 Honkong Antarctica 1 Sport Skiing 467515 - - 
China 8542172 London Oceania 1 Excursion 93 Nature - - 
Bulgary 2048849 Moscow Antarctica 1 Sport Climb 879634 - - 
USA 152627 Zavolzhye Antarctica 1 Excursion 60 Nature - - 
USA 7954205 Minsk Oceania 0 Sport Surfing 127048 - - 
USA 1662909 Sochi Asia 0 Excursion 26 Art - - 
Ukraine 7672904 Chelyabinsk North_America 0 Excursion 78 Art - - 
Japan 5725932 Seul Antarctica 1 Beach Autumn 10 10 14 
Georgia 2983286 Humburg Africa 0 Excursion 15 Nature - - 
Australia 4875787 Belgorod South_America 1 Sport Skiing 99323 - - 
Britain 7999946 Minsk Europe 1 Beach Spring 10 27 715 
Britain 6034400 Chelyabinsk Antarctica 1 Beach Autumn -26 3 354 
Bulgary 6128678 Belgorod North_America 0 Beach Spring 8 2 116 
Australia 5105340 Colorado Africa 1 Excursion 80 History - - 
Germany 7082247 Honkong Africa 1 Excursion 87 History - - 
Japan 4180325 Seul Antarctica 1 Beach Autumn -30 9 83 
Russia 5510800 Belgorod Africa 1 Excursion 76 Art - - 
Germany 1135979 London South_America 0 Excursion 41 Nature - - 
Australia 6232467 Sochi North_America 0 Excursion 83 History - - 
Belarus 8160855 Honkong Europe 0 Sport Surfing 328444 - - 
Russia 4588004 Belgorod Asia 0 Excursion 30 Nature - - 
Australia 218936 Zavolzhye Oceania 0 Sport Surfing 224729 - - 
Bulgary 2190916 Seul Asia 1 Beach Spring 22 8 125 
Britain 6650147 Belgorod Asia 1 Sport Skiing 722384 - - 
Australia 6443775 Moscow Oceania 0 Beach Winter 22 6 391 
China 8315244 Minsk North_America 1 Excursion 86 Nature - - 
Australia 8470180 Sochi Antarctica 1 Sport Skiing 932387 - - 
Georgia 4761594 London Antarctica 0 Excursion 7 History - - 
China 5393450 Sochi South_America 1 Sport Climb 300795 - - 
Russia 9405791 Zavolzhye Europe 0 Beach Spring 18 3 498 
Britain 5897348 Moscow Oceania 1 Sport Climb 563537 - - 
Georgia 7484353 Belgorod North_America 1 Beach Winter 39 11 671 
Bulgary 5676254 Honkong Oceania 1 Excursion 66 History - - 
Australia 9390773 Odessa Europe 1 Excursion 12 Art - - 
Belarus 5334678 Belgorod South_America 1 Excursion 31 Nature - - 
Britain 4475568 Odessa Asia 0 Excursion 56 Nature - - 
Ukraine 8059112 Humburg Asia 1 Sport Climb 314317 - - 
Ukraine 8099268 Odessa Africa 0 Sport Surfing 918138 - - 
Australia 3897640 Belgorod Asia 1 Beach Winter -14 5 425 
Russia 5853410 Sochi Antarctica 0 Sport Climb 695729 - - 
Georgia 6912622 Colorado Antarctica 0 Excursion 84 Art - - 
China 1276462 Belgorod Africa 0 Excursion 82 Art - - 
Japan 146524 Minsk North_America 0 Beach Autumn 4 7 638 
Britain 2158010 Moscow Asia 0 Excursion 20 History - - 
Bulgary 8072944 Minsk Asia 1 Sport Skiing 418581 - - 
China 4888567 Chelyabinsk Oceania 1 Sport Surfing 229325 - - 
Russia 7743407 Honkong North_America 0 Sport Surfing 377834 - - 
